,Rage
10117,0
10147,0
10148,0
10151,0
10152,0
10155,0
10156,0
10169,0
10192,0
10195,0
10227,0
10236,0
10268,0
10271,0
10274,0
10275,0
10279,0
10284,0
10288,0
10289,0
10294,0
10361,0
10364,0
10365,0
10366,0
10367,0
10368,0
10369,0
10376,0
10433,0
10443,0
10474,0
10475,0
10477,0
10478,0
10479,0
10487,0
10514,0
10515,0
10516,0
10519,0
10566,0
10582,0
10585,0
10586,0
10587,0
10588,0
10591,0
10600,0
10603,0
10618,0
10639,0
10641,0
10642,0
10643,0
10653,0
10692,0
10693,0
10695,0
10696,0
10698,0
10747,0
10760,0
10768,0
10769,0
10770,0
10773,0
10774,0
10792,0
10807,0
10830,0
10841,0
10842,0
10855,0
10867,0
10870,0
10871,0
10873,0
10878,0
10879,0
10880,0
10929,0
10930,0
10931,0
10935,0
10943,0
10945,0
10968,0
10969,0
10992,0
11004,0
11026,0
11027,0
11029,0
11045,0
11056,0
11057,0
11059,0
11060,0
11080,0
11090,0
11119,0
11121,0
11123,0
11124,0
11126,0
11127,0
11144,0
11148,0
11173,0
11179,0
11191,0
11192,0
11204,0
11206,0
11226,0
11227,0
11231,0
11269,0
11270,0
11271,0
11285,0
11286,0
11287,0
11288,0
11289,0
11290,0
11328,0
11331,0
11336,0
11339,0
11359,0
11361,0
11377,0
11379,0
11380,0
11381,0
11382,0
11383,0
11385,0
11386,0
11394,0
11395,0
11401,0
11402,0
11403,0
11404,0
11405,0
11408,0
11409,0
11410,0
11416,0
11417,0
11418,0
11419,0
11420,0
11421,0
11422,0
11423,0
11424,0
11425,0
11431,1
11432,1
11433,1
11434,1
11435,1
11436,1
11437,0
11438,0
11439,0
11440,1
11499,0
11500,0
11501,1
11502,1
11503,1
11504,0
11506,0
11507,1
11511,1
11529,1
11537,1
11539,0
11545,1
11556,1
11560,1
11566,0
11568,1
11569,1
11577,0
11595,1
11678,1
11679,1
11680,1
11681,1
11682,0
11683,1
11684,1
11685,1
11686,1
11687,1
11704,1
11705,1
11706,0
11707,0
11708,1
11709,1
11710,1
11731,1
11736,1
11756,1
11771,1
11774,1
11784,1
11787,1
11791,1
11796,0
11797,1
11802,1
11825,1
11831,1
11956,1
11957,1
11958,1
11959,0
11960,0
11961,0
11996,1
12000,1
12001,1
12182,0
12028,1
12033,0
12035,1
12037,0
12039,1
12041,0
12043,1
12093,1
12094,0
12096,1
12136,1
12137,1
12138,1
12139,0
12140,0
12141,1
12165,0
12167,1
12168,1
12181,1
12189,0
12190,1
12248,1
12262,1
12268,1
12271,1
12278,1
12284,1
12285,1
12722,0
12304,1
12307,0
12308,1
12309,0
12310,0
12311,1
12313,1
12317,1
12336,0
12369,0
12384,1
12388,0
12389,0
12414,1
12416,1
12417,1
12418,1
12435,1
12445,1
12453,0
12461,1
12491,1
12504,0
12505,1
12506,0
12508,1
12510,1
12511,0
12516,0
12520,1
12527,0
12529,1
12530,1
12531,1
12535,0
12541,1
12558,1
12560,1
12563,1
12567,1
12590,1
12591,1
12598,1
12600,1
12607,0
12630,0
12814,1
12815,0
12831,0
12832,1
12646,1
12663,1
12665,0
12667,0
12671,0
12672,1
12674,1
12687,0
12689,0
12708,1
12743,1
12744,1
12745,0
12751,1
12752,0
12754,1
12756,0
12776,0
12783,1
12811,0
12880,0
12919,1
12920,0
12921,1
12922,0
12923,1
12924,1
12925,1
12949,1
12958,0
12977,1
12978,0
12979,1
12980,1
12981,1
12983,1
12984,1
12985,0
12986,1
12987,0
13141,0
13142,0
13143,0
13145,0
13146,0
13148,0
13149,0
13170,0
13176,0
13185,0
13218,0
13219,0
13231,0
13233,0
13234,0
13235,0
13238,0
13248,0
13265,0
14506,0
13189,0
13286,0
13290,0
13292,0
13293,0
13296,0
13299,0
13352,0
13354,0
13355,0
13384,0
13396,0
13399,0
13400,0
13401,0
13402,0
13411,0
13413,0
13448,0
13452,0
13482,0
13483,0
13484,0
13485,0
13486,0
13487,0
13514,0
13515,0
13518,0
13523,0
13578,0
13579,0
13580,0
13581,0
13583,0
13584,0
13597,0
13609,0
13651,0
13661,0
13679,0
13681,0
13682,0
13683,0
13703,0
13706,0
13742,0
13746,0
13751,0
13752,0
13763,0
13765,0
13766,0
13767,0
13768,0
13769,0
13770,0
13771,0
13809,0
13815,0
13849,0
13850,0
13851,0
13852,0
13854,0
13857,0
13916,0
13917,0
13919,0
13921,0
13955,0
13956,0
13957,0
13958,0
13959,0
13961,0
13962,0
14019,0
14020,0
14039,0
14057,0
14063,0
14064,0
14065,0
14066,0
14086,0
14091,0
14092,0
14093,0
14103,0
14138,0
14139,0
14140,0
14145,0
14146,0
14163,0
14178,0
14180,0
14212,0
14216,0
14225,0
14227,0
14241,0
14256,0
14262,0
14267,0
14268,0
14269,0
14293,0
14294,0
14309,0
14310,0
14320,0
14322,0
14324,0
14329,0
14330,0
14331,0
14333,0
14335,0
14344,0
14345,0
14346,0
14347,0
14348,0
14352,0
14354,0
14356,0
14401,0
14413,0
14425,0
14432,0
14433,0
14438,0
14439,0
14463,0
14478,0
14489,0
14491,0
14502,0
14521,0
14547,0
14548,0
14549,0
14550,0
14551,0
14563,0
14564,0
14589,0
14784,0
14623,0
14628,0
14629,0
14630,0
14631,0
14632,0
14633,0
14636,0
14643,0
14644,0
14659,1
14666,1
14668,1
14669,1
14671,0
14672,1
14673,1
14674,1
14675,1
14864,0
14679,0
14680,0
14681,0
14682,0
14683,0
14684,0
14688,0
14689,0
14691,0
14692,0
14693,1
14694,1
14695,0
14696,1
14697,1
14698,1
14699,1
14700,1
14701,1
14704,1
14740,0
14741,0
14747,1
14748,1
14750,1
14755,1
14758,1
14759,1
14776,0
14777,1
14796,1
14797,0
14802,1
14805,0
14806,0
14822,1
14825,1
14832,0
14842,0
14860,1
14932,1
14933,1
14934,1
14935,1
14941,0
14942,1
14943,1
14944,1
14945,1
14946,0
14959,0
14971,1
14973,1
14974,1
14975,1
14976,1
14987,1
14989,0
14991,1
14996,1
15024,1
15028,0
15029,1
15030,1
15031,1
15034,0
15040,1
15089,1
15096,1
15103,1
15180,1
15200,1
15203,1
15220,1
15230,0
15231,1
15232,1
15242,1
15248,1
15273,1
15319,1
15321,0
15322,1
15323,0
15326,0
15327,1
15328,1
15329,1
15347,1
15363,1
15378,1
15379,1
15381,1
15386,1
15423,1
15424,1
15789,1
15790,1
15791,1
15792,0
15491,1
15493,0
15494,0
15496,0
15500,1
15502,1
15542,1
15543,1
15544,0
15547,1
15583,1
15584,1
15585,1
15586,1
15587,1
15588,0
15589,1
15590,0
15616,0
15628,1
15645,1
15654,1
15657,0
15670,1
15702,1
15705,1
15706,0
15707,0
15709,1
15718,0
15737,1
15740,1
15741,1
15748,1
15755,1
15775,1
15776,1
16047,1
16048,0
16060,0
15802,1
15803,1
15807,1
15808,1
15809,1
15821,1
15823,1
15858,1
15865,1
15872,0
15887,1
15892,1
15894,1
15895,0
15915,1
15916,1
15933,1
15934,1
15942,1
15959,0
15969,1
15988,0
15991,0
15993,0
15994,1
15996,1
15997,1
16009,1
16010,0
16042,1
16095,1
16109,1
16126,0
16127,1
16141,0
16142,1
16143,1
16144,1
16149,1
16150,0
16187,1
16189,0
16190,1
16191,0
16192,1
16196,0
16197,0
16202,0
16203,0
16204,1
16419,0
16422,0
16427,0
16429,0
16435,0
16437,0
16438,0
16444,0
16445,0
16461,0
16487,0
16488,0
16490,0
16491,0
16495,0
16496,0
16497,0
16537,0
16539,0
16544,0
16463,0
16585,0
16586,0
16587,0
16589,0
16590,0
16592,0
16612,0
16615,0
16620,0
16636,0
16662,0
16663,0
16664,0
16665,0
16666,0
16667,0
16673,0
16678,0
16709,0
16739,0
16752,0
16753,0
16754,0
16755,0
16757,0
16764,0
16766,0
16776,0
16777,0
16860,0
16863,0
16864,0
16867,0
16868,0
16869,0
16874,0
16913,0
16914,0
16920,0
16960,0
16961,0
16962,0
16964,0
16967,0
16969,0
16977,0
16978,0
16979,0
16985,0
17014,0
17015,0
17016,0
17028,0
17029,0
17036,0
17038,0
17043,0
17072,0
17084,0
17120,0
17121,0
17122,0
17125,0
17126,0
17128,0
17162,0
17164,0
17165,0
17166,0
17216,0
17220,0
17221,0
17222,0
17223,0
17224,0
17225,0
17226,0
17253,0
17260,0
17303,0
17319,0
17320,0
17321,0
17322,0
17323,0
17326,0
17328,0
17330,0
17334,0
17360,0
17361,0
17364,0
17365,0
17366,0
17372,0
17385,0
17412,0
17432,0
17436,0
17459,0
17460,0
17461,0
17463,0
17464,0
17479,0
17484,0
17488,0
17489,0
17501,0
17525,0
17536,0
17537,0
17539,0
17540,0
17541,0
17542,0
17543,0
17544,0
17545,0
17556,0
17558,0
17559,0
17560,0
17562,0
17563,0
17566,0
17593,0
17618,0
17619,0
17659,0
17660,0
17661,0
17662,0
17663,0
17664,0
17665,0
17678,0
17685,0
17695,0
17719,0
17720,0
17726,0
17744,0
17745,0
17748,0
17749,0
17768,0
17770,0
17776,0
17777,0
17778,0
17779,0
17780,0
17782,0
17783,0
17784,0
17785,0
17786,0
17790,0
17793,0
17794,0
17795,0
17796,0
17797,0
17798,0
17799,0
17800,0
17807,0
17808,0
17809,0
17810,1
17811,1
17815,1
17817,1
17818,1
17819,1
17820,1
17821,1
17822,1
17870,1
17871,1
17872,0
17873,1
17874,0
17875,0
17878,0
17884,1
17889,1
17901,0
17909,1
17924,1
17925,1
17927,0
17928,1
17930,0
17936,1
17951,1
17962,1
17964,1
18018,1
18019,0
18020,1
18021,1
18022,1
18023,0
18026,1
18027,0
18028,1
18031,1
18041,0
18045,1
18046,1
18047,1
18048,1
18049,1
18051,1
18094,1
18096,0
18102,1
18126,1
18127,1
18129,1
18130,1
18139,1
18140,1
18142,1
18151,1
18174,1
18178,0
18184,1
18186,1
18187,1
18188,1
18190,1
18191,0
18192,1
18193,1
18984,1
18986,1
18278,1
18283,1
18299,1
18307,1
18308,1
18310,1
18314,0
18316,0
18320,1
18321,1
18368,0
18370,0
18371,0
18372,1
18387,1
18428,0
18431,0
18432,0
18687,1
19216,1
18467,0
18477,0
18478,0
18479,1
18480,1
18686,0
18692,1
18697,1
18705,0
19207,1
18530,1
18531,1
18532,1
18533,1
18534,0
18560,1
18561,1
18562,0
18592,1
18594,1
18615,1
18616,1
18617,0
18618,0
18619,1
18620,0
18623,1
18624,1
18670,0
18671,1
18733,1
18736,1
18750,1
18751,1
18763,1
18764,0
18767,1
18769,1
18773,0
18803,1
18841,1
18847,1
18848,1
18849,0
18850,0
18860,1
18862,1
18867,1
18870,1
18897,0
18939,1
18942,0
18943,0
18944,0
18945,0
18950,1
18965,1
18969,1
18983,0
19205,0
19008,1
19011,0
19012,1
19013,0
19016,1
19017,0
19034,1
19040,0
19046,1
19050,0
19060,1
19065,1
19066,1
19067,0
19068,1
19070,1
19103,1
19104,1
19111,1
19123,0
19129,0
19130,1
19131,1
19133,1
19134,0
19156,1
19162,0
19190,1
19191,0
19198,1
19255,1
19261,1
19262,1
19263,0
19265,1
19271,1
19275,0
19276,1
19282,1
19287,0
19448,0
19455,0
19456,0
19460,0
19461,0
19462,0
19466,0
19492,0
19496,0
19500,0
19511,0
19513,0
19514,0
19530,0
19546,0
19547,0
19567,0
19568,0
19569,0
19578,0
19591,0
19592,0
19593,0
19594,0
19599,0
19600,0
19602,0
19637,0
19661,0
19664,0
19709,0
19713,0
19715,0
19716,0
19728,0
19729,0
19730,0
19731,0
19743,0
19767,0
19783,0
19784,0
19788,0
19795,0
19800,0
19814,0
19842,0
19844,0
19845,0
19848,0
19921,0
19922,0
19930,0
19932,0
19933,0
19937,0
19952,0
19955,0
19961,0
19995,0
20014,0
20015,0
20016,0
20017,0
20018,0
20031,0
20048,0
20063,0
20065,0
20082,0
20104,0
20119,0
20130,0
20131,0
20132,0
20133,0
20134,0
20167,0
20169,0
20176,0
20194,0
20195,0
20197,0
20200,0
20201,0
20203,0
20236,0
20258,0
20263,0
20269,0
20325,0
20327,0
20328,0
20329,0
20330,0
20332,0
20333,0
20350,0
20351,0
20376,0
20391,0
20392,0
20393,0
20394,0
20398,0
20399,0
20462,0
20463,0
20465,0
20466,0
20507,0
20516,0
20517,0
20518,0
20520,0
20521,0
20524,0
20538,0
20539,0
20558,0
20570,0
20583,0
20584,0
20585,0
20592,0
20593,0
20594,0
20601,0
20616,0
20622,0
20648,0
20649,0
20650,0
20651,0
20653,0
20655,0
20660,0
20662,0
20664,0
20665,0
20699,0
20700,0
20704,0
20712,0
20713,0
20714,0
20715,0
20736,0
20745,0
20759,0
20774,0
20790,0
20792,0
20795,0
20808,0
20810,0
20811,0
20845,0
20846,0
20848,0
20877,0
20878,0
20890,0
20891,0
20900,0
20903,0
20908,0
20926,0
20928,0
20941,0
20946,0
20947,0
20948,0
20950,0
20951,0
20952,0
20953,0
20954,0
20955,0
20956,0
20964,0
20965,0
20966,0
20967,0
20968,0
20969,0
20971,0
20972,0
20973,0
20974,0
20975,1
20976,1
20977,1
20978,0
20979,0
20983,1
20984,0
20987,1
20988,1
20989,0
21029,1
21030,1
21033,1
21034,1
21037,1
21051,1
21052,1
21054,1
21067,0
21075,1
21089,1
21092,1
21095,1
21097,1
21098,0
21100,0
21109,1
21146,1
21147,1
21148,0
21224,1
21231,1
21235,1
21238,0
21239,0
21240,1
21245,1
21246,1
21263,0
21268,0
21320,1
21332,1
21333,1
21334,1
21342,0
21348,1
21349,1
21364,1
21365,1
21372,1
21395,1
21396,1
21397,0
21398,1
21399,0
21401,1
21402,0
21404,1
21405,1
21406,0
21523,0
21524,0
21531,1
21534,0
21535,1
21537,0
21538,0
21560,1
21561,1
21566,0
21593,1
21594,1
21595,1
21598,1
21605,0
21615,1
21653,1
21655,1
21729,1
22332,1
21674,0
21675,1
21676,0
21677,0
21678,1
21680,0
21681,0
21682,1
21684,1
21685,0
21793,0
21794,1
21797,1
21798,1
21799,1
21802,0
21819,1
21821,1
21822,1
21858,1
21869,0
21870,1
21871,1
21872,0
21873,1
21878,1
21884,1
21913,1
21915,1
21919,1
21956,1
21960,1
21964,1
21971,1
21972,0
21974,1
21990,0
22010,1
22017,0
22030,1
22059,1
22060,0
22061,1
22062,0
22063,0
22070,0
22071,1
22116,1
22120,1
22131,1
22031,1
22158,1
22164,0
22165,1
22166,1
22167,1
22189,1
22191,0
22308,1
22564,0
22243,1
22244,1
22245,1
22255,1
22257,0
22259,1
22260,1
22261,1
22276,1
22277,1
22348,1
22351,0
22361,1
22362,0
22367,1
22370,1
22373,1
22377,1
22386,0
22403,1
22415,1
22417,1
22418,0
22430,1
22432,1
22435,0
22444,1
22461,0
22465,1
22485,1
22509,1
22510,0
22516,1
22518,1
22519,1
22520,1
22521,0
22528,1
22545,0
22560,1
22615,0
22616,1
22617,1
22618,1
22626,1
22627,1
22628,1
22629,1
22630,0
22632,1
22719,0
22729,0
22730,0
22732,0
22739,0
22743,0
22756,0
22757,0
22760,0
22763,0
22784,0
22788,0
22797,0
22799,0
22811,0
22817,0
22818,0
22830,0
22833,0
22846,0
22870,0
22871,0
22872,0
22876,0
22878,0
22895,0
22902,0
22903,0
22928,0
22941,0
22960,0
22963,0
22975,0
22989,0
22990,0
22991,0
22992,0
22997,0
23013,0
23015,0
23048,0
23049,0
23050,0
23052,0
23053,0
23054,0
23068,0
23117,0
23118,0
23127,0
23151,0
23152,0
23153,0
23154,0
23155,0
23156,0
23158,0
23210,0
23211,0
23212,0
23279,0
23280,0
23282,0
23284,0
23285,0
23286,0
23287,0
23288,0
23331,0
23354,0
23370,0
23394,0
23398,0
23404,0
23405,0
23410,0
23411,0
23413,0
23420,0
23438,0
23457,0
23459,0
23460,0
23461,0
23462,0
23463,0
23464,0
23472,0
23503,0
23535,0
23545,0
23553,0
23554,0
23556,0
23557,0
23563,0
23602,0
23605,0
23616,0
23617,0
23657,0
23659,0
23660,0
23663,0
23664,0
23672,0
23702,0
23727,0
23734,0
23739,0
23761,0
23762,0
23764,0
23767,0
23780,0
23781,0
23788,0
23796,0
23797,0
23821,0
23857,0
23861,0
23863,0
23864,0
23866,0
23867,0
23876,0
23877,0
23895,0
23917,0
23931,0
23933,0
23959,0
23960,0
23961,0
23962,0
23986,0
23996,0
23997,0
23998,0
24051,0
24052,0
24053,0
24054,0
24055,0
24057,0
24058,0
24064,0
24099,0
24120,0
24133,0
24149,0
24150,0
24151,0
24152,0
24153,0
24196,0
24197,0
24202,0
24207,0
24249,0
24251,0
24252,0
24253,0
24254,0
24255,0
24259,0
24278,0
24279,0
24299,0
24304,0
24306,0
24308,0
24310,0
24311,0
24312,0
24313,0
24314,0
24315,0
24317,0
24324,0
24325,0
24326,0
24327,0
24328,0
24329,0
24330,0
24331,0
24333,0
24344,0
24353,1
24354,1
24355,0
24356,0
24365,1
24366,1
24370,1
24372,0
24375,1
24377,0
24441,1
24442,1
24443,0
24444,1
24445,0
24446,1
24447,1
24448,1
24449,1
24450,0
24470,0
24472,1
24473,1
24475,1
24477,1
24487,0
24488,1
24494,1
24500,1
24521,1
24535,1
24537,1
24538,0
24539,1
24540,0
24542,0
24544,0
24547,1
24596,1
24602,1
24684,1
24685,1
24686,1
24687,1
24689,1
24690,1
24691,1
24693,1
24710,1
24711,0
24731,0
24738,1
24740,1
24741,0
24742,1
24745,1
24757,1
24758,0
24769,1
24770,1
24828,1
24829,1
24830,0
24831,0
24832,1
24834,1
24848,1
24871,0
24872,1
24878,1
24995,1
24996,1
24997,1
24998,0
24999,0
25003,0
25032,1
25048,1
25627,1
25633,1
25064,1
25067,0
25071,1
25074,0
25076,1
25078,1
25080,0
25081,0
25083,0
25088,1
25119,1
25120,1
25121,0
25122,1
25123,1
25124,1
25132,1
25134,0
25176,1
25177,0
25208,1
25213,1
25218,0
25267,1
25284,0
25637,1
25641,1
25657,1
25888,1
25889,0
25303,1
25304,1
25307,1
25309,0
25321,0
25330,0
25337,0
25340,1
25366,1
25368,1
25392,1
25395,0
25396,1
25397,0
25398,1
25399,1
25400,0
25423,1
25446,0
25454,1
25474,1
25489,1
25490,0
25491,0
25492,0
25497,1
25510,0
25537,1
25538,0
25542,1
25558,0
25561,1
25562,0
25564,0
25577,1
25582,1
25596,0
25598,1
25618,0
25621,1
25551,1
25670,1
25671,0
25674,1
25675,1
25696,1
25712,0
25722,1
25884,1
25893,1
25738,1
25743,1
25745,1
25747,1
25748,0
25750,1
25774,1
25776,1
25780,1
25803,1
25809,1
25821,0
25828,1
25829,0
25830,1
25831,0
25834,0
25848,1
25849,1
25851,0
25941,1
25942,1
25943,1
25944,1
25945,1
25946,0
25948,1
25949,0
25953,0
25968,1
23,0
25,0
26,0
27,0
28,0
29,0
30,0
39,0
40,0
43,0
54,0
55,0
56,0
57,0
58,0
72,0
81,0
100,0
101,0
103,0
108,0
124,0
130,0
133,0
142,0
145,0
146,0
159,0
162,0
165,0
176,0
206,0
207,0
214,0
215,0
216,0
217,0
239,0
240,0
241,0
291,0
301,0
304,0
305,0
306,0
308,0
313,0
318,0
319,0
322,0
358,0
359,0
363,0
364,0
365,0
366,0
367,0
398,0
399,0
403,0
482,0
483,0
489,0
490,0
491,0
492,0
493,0
516,0
535,0
547,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
613,0
614,0
615,0
654,0
655,0
656,0
657,0
658,0
670,0
671,0
699,0
701,0
720,0
734,0
739,0
766,0
768,0
771,0
772,0
773,0
782,0
804,0
816,0
821,0
836,0
837,0
838,0
839,0
843,0
844,0
848,0
851,0
852,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
933,0
934,0
935,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
1020,0
1021,0
1022,0
1102,0
1104,0
1106,0
1107,0
1110,0
1115,0
1117,0
1119,0
1127,0
1147,0
1195,0
1196,0
1198,0
1200,0
1201,0
1204,0
1210,0
1211,0
1212,0
1215,0
1269,0
1270,0
1271,0
1273,0
1274,0
1275,0
1298,0
1325,0
1328,0
1427,0
1340,0
1359,0
1370,0
1372,0
1382,0
1385,0
1398,0
1399,0
1411,0
1412,0
1454,0
1456,0
1457,0
1462,0
1466,0
1469,0
1471,0
1491,0
1492,0
1499,0
1522,0
1523,0
1525,0
1526,0
1527,0
1528,0
1529,0
1571,0
1572,0
1573,0
1646,1
1648,1
1649,1
1652,1
1653,1
1655,1
1675,1
2066,0
2067,1
2068,1
1705,1
1706,1
1707,0
1708,1
1709,0
1712,1
1717,1
1739,1
1740,1
1741,1
1824,0
1825,1
1836,1
1837,0
1846,1
1847,1
1848,0
1896,1
1897,0
1898,1
1913,0
1917,1
1919,1
1921,1
1922,1
1923,1
1925,1
1954,1
1959,1
1960,1
2000,1
2001,1
2002,1
2003,1
2004,1
2006,0
2010,1
2055,1
2057,1
2061,0
2087,0
2088,0
2089,1
2093,1
2094,1
2095,1
2096,1
2124,1
2131,0
2136,1
2183,0
2190,1
2195,1
2196,1
2206,0
2208,0
2209,1
2223,1
2224,1
2243,1
2275,1
2276,1
2277,1
2278,1
2279,0
2280,1
2296,0
2329,1
2332,1
2341,1
2358,1
2362,1
2369,1
2379,1
2381,1
2389,1
2398,1
2408,0
2409,1
2413,0
2450,0
2451,1
2452,1
2453,1
2454,1
2455,1
2472,1
2519,0
2521,0
2522,0
2550,1
2552,1
2553,0
2563,1
2573,1
2574,0
2575,1
2591,1
2593,1
2595,1
2641,1
2642,0
2643,1
2644,0
2646,0
2647,0
2648,1
2692,0
2708,1
2711,0
2740,1
2741,1
2742,1
2744,1
2761,1
2767,1
2770,1
2771,0
2773,1
2778,0
2828,1
2880,1
2881,1
2882,0
2883,0
2884,1
2885,1
2893,1
2903,1
2912,1
2920,1
2924,0
2925,0
2926,1
2927,1
2933,1
2934,1
2984,1
2985,0
2988,1
3095,1
3104,1
3108,1
3111,1
3113,1
3117,1
3118,1
3119,1
3120,1
3121,1
3154,1
3160,0
3165,0
3171,1
3175,1
3176,0
3178,1
3179,0
3180,1
3188,1
3214,1
3215,1
3218,1
3219,0
3220,1
3221,0
3222,0
3223,1
3224,0
3226,1
3289,1
3290,0
3295,1
3296,1
3297,1
3298,1
3299,1
3300,1
3302,0
3308,1
3376,0
3377,0
3378,0
3392,0
3393,0
3397,0
3398,0
3399,0
3415,0
3417,0
3422,0
3426,0
3427,0
3428,0
3429,0
3449,0
3460,0
3466,0
3484,0
3485,0
3504,0
3505,0
3518,0
3519,0
3525,0
3532,0
3533,0
3560,0
3571,0
3574,0
3587,0
3588,0
3592,0
3616,0
3620,0
3621,0
3623,0
3636,0
3639,0
3640,0
3672,0
3681,0
3685,0
3714,0
3717,0
3718,0
3719,0
3738,0
3744,0
3752,0
3768,0
3772,0
3773,0
3774,0
3775,0
3778,0
3792,0
3825,0
3827,0
3830,0
3887,0
3908,0
3912,0
3913,0
3914,0
3924,0
3933,0
3947,0
3948,0
3950,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4027,0
4028,0
4029,0
4067,0
4083,0
4089,0
4090,0
4092,0
4093,0
4100,0
4116,0
4132,0
4140,0
4166,0
4176,0
4177,0
4182,0
4183,0
4187,0
4191,0
4208,0
4218,0
4436,0
4699,0
4700,0
4793,0
4795,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4257,0
4258,0
4259,0
4260,0
4264,0
4268,0
4269,0
4310,0
4313,0
4320,0
4354,0
4359,0
4363,0
4364,0
4376,0
4384,0
4391,0
4426,0
4428,0
4430,0
4444,0
4445,0
4446,0
4447,0
4462,0
4481,0
4485,0
4497,0
4607,0
6035,0
4522,0
4523,0
4551,0
4558,0
4561,0
4565,0
4568,0
4569,0
4572,0
4978,0
4628,0
4648,0
4649,0
4650,0
4651,0
4652,0
4668,0
4669,0
4689,0
4690,0
4719,0
4727,0
4728,0
4731,0
4732,0
4752,0
4753,0
4754,0
4755,0
4764,0
4810,0
4811,0
4812,0
4813,0
4814,0
4830,0
4848,0
4849,0
4854,0
4976,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4981,0
4993,1
4994,1
4995,1
4996,1
4997,1
5000,0
5001,1
5002,1
5042,1
5050,1
5054,1
5055,1
5057,1
5058,0
5059,1
5060,1
5061,1
5062,1
5064,1
5144,0
5159,0
5160,1
5166,0
5167,1
5168,1
5172,1
5179,0
5187,1
5199,1
5236,1
5237,1
5238,1
5239,1
5240,1
5241,1
5242,1
5273,1
5277,0
5279,1
5323,1
5340,1
5345,0
5346,0
5347,0
5349,1
5353,0
5363,0
5380,1
5381,0
5410,1
5413,1
5414,1
5415,1
5421,1
5424,1
5446,0
5452,1
5453,0
5654,1
5499,1
5501,0
5502,0
5503,1
5504,1
5512,0
5523,0
5525,1
5530,1
6138,1
5588,1
5590,1
5593,1
5600,1
5602,1
5603,1
5607,1
5638,0
5643,1
5644,0
5663,1
5665,1
5666,1
5675,0
5682,0
5684,0
5699,1
5729,0
5739,1
5740,0
5770,0
5771,1
5772,0
5774,1
5775,1
5776,0
5777,0
5803,1
5808,1
5829,1
5896,1
5929,0
5930,1
5931,1
5934,1
5940,1
5942,0
5945,1
6128,1
6310,0
5960,0
5972,1
5973,1
5974,1
5975,1
5976,1
5979,1
6019,1
6027,1
6030,1
6044,1
6045,1
6046,1
6070,1
6071,1
6072,1
6074,1
6093,1
6094,0
6096,0
6161,1
6167,0
6168,1
6169,1
6171,1
6172,0
6174,1
6200,0
6202,0
6215,1
6239,1
6240,1
6242,0
6244,1
6249,1
6252,1
6284,1
6291,1
6296,1
6507,1
6302,1
6303,1
6313,0
6350,0
6360,0
6364,0
6365,1
6366,1
6367,1
6368,1
6400,0
6410,0
6414,1
6415,0
6416,1
6418,1
6419,0
6420,1
6421,1
6422,1
6443,1
6444,0
6445,1
6446,1
6447,1
6448,1
6449,1
6450,1
6452,1
6465,1
6520,1
6521,1
6522,0
6523,1
6524,0
6525,0
6527,1
6528,0
6529,1
6536,0
6583,0
6591,0
6592,0
6593,0
6594,0
6596,0
6597,0
6598,0
6603,0
6611,0
6651,0
6653,0
6654,0
6657,0
6658,0
6659,0
6667,0
6668,0
6669,0
6682,0
6704,0
6709,0
6715,0
6721,0
6722,0
6723,0
6725,0
6727,0
6747,0
6752,0
6760,0
6763,0
6764,0
6765,0
6766,0
6767,0
6838,0
6840,0
6842,0
6843,0
6857,0
6860,0
6862,0
6865,0
6866,0
6867,0
6882,0
6928,0
6936,0
6937,0
6961,0
6962,0
6963,0
6971,0
6972,0
6973,0
6974,0
7007,0
7009,0
7018,0
7079,0
7086,0
7100,0
7115,0
7117,0
7118,0
7120,0
7126,0
7136,0
7140,0
7176,0
7177,0
7206,0
7207,0
7208,0
7209,0
7210,0
7241,0
7242,0
7246,0
7268,0
7272,0
7273,0
7274,0
7275,0
7277,0
7301,0
7302,0
7303,0
7304,0
7374,0
7375,0
7377,0
7378,0
7379,0
7380,0
7381,0
7417,0
7421,0
7422,0
7444,0
7445,0
7446,0
7487,0
7489,0
7490,0
7498,0
7500,0
7529,0
7911,0
7556,0
7558,0
7560,0
7563,0
7572,0
7578,0
7579,0
7580,0
7582,0
7583,0
7681,0
7682,0
7683,0
7695,0
7696,0
7698,0
7716,0
7725,0
7727,0
7912,0
7746,0
7747,0
7748,0
7749,0
7750,0
7770,0
7781,0
7813,0
7816,0
7817,0
7859,0
7866,0
7868,0
7869,0
7872,0
7873,0
7875,0
7892,0
7893,0
7910,0
7919,0
7921,0
7940,0
7942,0
7947,0
7949,0
7963,0
7970,0
7973,0
7974,0
7999,0
8003,0
8004,0
8006,0
8007,0
8011,0
8016,0
8049,0
8053,0
8057,0
8070,0
8075,0
8080,0
8082,0
8084,0
8098,0
8103,0
8107,0
8317,0
8324,0
8123,0
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,0
8131,0
8132,0
8256,1
8261,1
8268,0
